id,title,danceability,energy,key,loudness,tempo,time_signature
38552,What's Up Suckaz,0.761,0.939,4.0,-2.714,127.998,4.0
38553,January,0.539,0.621,3.0,-7.281,106.14,4.0
38554,Bones,0.51,0.603,11.0,-9.691,91.121,4.0
38555,Itch,0.253,0.791,8.0,-4.889,159.916,4.0
38556,Trying Your Luck,0.502,0.691,9.0,-9.453,143.926,4.0
38558,Vagabond,0.463,0.749,2.0,-6.631,100.799,4.0
38559,Nothing to Do,0.375,0.911,7.0,-5.994,162.166,4.0
38560,Bush TV,0.353,0.92,9.0,-2.339,95.242,4.0
38561,Shuggie,0.467,0.645,1.0,-7.614,127.468,3.0
38562,Broke,0.482,0.894,2.0,-4.361,185.129,4.0
38563,A Donde Voy (Revamp),0.441,0.884,6.0,-7.31,115.038,4.0
38564,Frizzela,0.332,0.589,9.0,-7.217,95.028,4.0
38565,Brick By Brick,0.285,0.807,2.0,-4.741,132.206,4.0
38566,What To Do,0.411,0.957,9.0,-6.182,113.311,4.0
38567,Billy Elliot,0.601,0.877,2.0,-6.647,112.48,4.0
38568,Run Into The World,0.561,0.462,6.0,-5.445,150.318,4.0
38569,Broken System,0.478,0.931,9.0,-4.388,94.088,4.0
38570,Funky Vodka,0.82,0.892,1.0,-5.61,126.983,4.0
38571,Heavy Soul,0.432,0.617,0.0,-3.125,98.326,4.0
38572,Can't Stand Me Now,0.368,0.936,4.0,-3.207,164.427,4.0
38573,Pretty Dress,0.507,0.841,5.0,-3.578,124.026,4.0
38574,Someday,0.435,0.694,3.0,-4.344,150.071,4.0
38575,A Perfect House,0.52,0.821,9.0,-3.441,106.016,4.0
38576,Nosebleed Sun,0.298,0.459,9.0,-10.234,122.446,4.0
38577,Potion Approaching,0.421,0.758,4.0,-8.945,103.659,4.0
38578,El Frío,0.463,0.635,6.0,-8.714,87.81,5.0
38579,The Way I Feel About You,0.201,0.943,0.0,-2.524,149.866,4.0
38580,Big Grief,0.508,0.888,0.0,-3.911,126.015,4.0
38581,Hey Willy,0.454,0.883,7.0,-5.278,151.268,4.0
38582,The Moaning Man From Shanty Town,0.583,0.672,0.0,-6.446,88.929,3.0
38583,Navajo,0.455,0.891,4.0,-7.806,106.859,4.0
38584,Swallowed Whole,0.531,0.928,9.0,-4.561,120.915,4.0
38585,Mob Rule,0.581,0.794,2.0,-4.384,166.936,4.0
38586,Never Going Home,0.596,0.809,11.0,-4.468,118.014,4.0
38587,Chips & Gravy,0.264,0.936,5.0,-5.283,149.127,4.0
38588,Tid tröste,0.606,0.472,4.0,-9.539,128.779,4.0
38589,Pack Animals,0.6,0.935,6.0,-4.52,136.317,4.0
38590,Todos Enloquecen,0.622,0.974,10.0,-3.626,169.03,4.0
38591,Feels Nice,0.42,0.959,9.0,-2.648,109.976,4.0
38592,Constant Wreck,0.376,0.843,0.0,-5.769,124.051,4.0
38593,Drug Train,0.632,0.906,7.0,-8.685,152.647,4.0
38594,Already Gone,0.699,0.508,7.0,-10.882,109.966,4.0
38595,Days,0.469,0.866,4.0,-5.372,131.0,4.0
38596,Groove La Afrika,0.873,0.886,7.0,-4.53,127.061,4.0
38597,Drowsy,0.582,0.187,8.0,-16.654,127.154,3.0
38598,Moments,0.548,0.58,10.0,-10.046,121.964,4.0
38599,Shy,0.727,0.531,8.0,-8.219,105.617,4.0
38600,Let It Pass,0.586,0.614,4.0,-7.275,88.222,4.0
38601,Idontknow,0.506,0.714,10.0,-7.802,160.065,4.0
38602,Little Queenie,0.572,0.236,8.0,-12.164,134.731,4.0
38603,Ice Melt,0.593,0.265,9.0,-10.168,176.12,4.0
38604,Friends,0.639,0.509,2.0,-10.354,100.157,4.0
38605,Leave You Alone,0.802,0.599,9.0,-8.181,120.104,4.0
38606,Fever,0.609,0.674,9.0,-6.506,127.541,4.0
38607,Killin The Planet,0.607,0.417,9.0,-7.773,175.845,4.0
38608,Fall For You,0.583,0.68,1.0,-5.086,90.997,4.0
38609,Part III,0.334,0.506,1.0,-8.779,83.803,4.0
38610,When You Were Made,0.557,0.769,11.0,-5.401,116.088,4.0
38611,You're My Waterloo,0.614,0.368,9.0,-9.352,86.096,4.0
38612,Blue Coupe,0.597,0.864,5.0,-5.629,130.079,4.0
38613,Spread Your Love,0.415,0.901,2.0,-3.124,128.216,4.0
38614,My House,0.186,0.969,1.0,-2.351,152.017,4.0
38615,Music When The Lights Go Out,0.419,0.693,0.0,-6.077,111.088,4.0
38616,Club Foot,0.18,0.915,0.0,-6.855,94.578,1.0
38617,Razorblade,0.394,0.859,9.0,-3.851,136.075,5.0
38618,Laguna Bleach,0.227,0.976,9.0,-5.678,132.594,4.0
38619,Eightfold,0.493,0.955,2.0,-4.704,154.957,4.0
38620,Don't Ring Me Up,0.338,0.903,5.0,-7.679,99.449,4.0
38621,Love Strike,0.454,0.842,8.0,-5.924,124.514,4.0
38622,It Feels Alright,0.333,0.768,2.0,-7.626,151.522,4.0
38623,Aside Again,0.322,0.842,9.0,-4.589,165.95,4.0
38624,Checkout,0.434,0.707,2.0,-6.52,159.748,3.0
38625,Qu'est-ce qui va pas?,0.502,0.973,5.0,-2.547,129.991,4.0
38626,My Eagle,0.526,0.875,2.0,-3.404,139.961,4.0
38627,Cracks,0.344,0.925,9.0,-4.198,119.946,4.0
38628,"Diet, Crime & Delinquency",0.259,0.972,9.0,-4.267,211.945,4.0
38629,Amor Verde,0.49,0.646,2.0,-5.948,126.0,3.0
38630,Whoever,0.644,0.599,4.0,-6.026,120.0,4.0
38631,Chuck Berry Holiday,0.501,0.668,0.0,-3.042,90.34,4.0
38632,Forrest,0.351,0.953,8.0,-2.434,176.55,4.0
38633,Fool Around,0.418,0.903,1.0,-4.567,79.886,4.0
38634,We Don't Care,0.426,0.939,5.0,-4.023,172.051,4.0
38635,Good With Bad,0.256,0.934,0.0,-3.099,177.94,4.0
38636,Judgement Day,0.352,0.931,10.0,-6.607,144.775,4.0
38637,Kenmore Ave.,0.499,0.96,6.0,-4.589,154.104,4.0
38638,Easy Man,0.346,0.966,4.0,-3.234,76.01,4.0
38639,Dying to Feel Alive,0.502,0.902,7.0,-2.588,139.995,4.0
38640,I Don't Wanna Die Anymore,0.343,0.908,9.0,-4.571,156.109,4.0
38641,This Selfish Love,0.521,0.845,1.0,-4.08,146.031,4.0
38642,Songs We Used To Sing,0.565,0.912,7.0,-2.983,138.003,4.0
38643,Stjärnorna,0.585,0.895,6.0,-6.766,114.983,4.0
38644,Another Way to Die,0.517,0.736,4.0,-5.175,142.064,4.0
38646,Flowers,0.371,0.582,9.0,-7.372,145.562,4.0
38647,Roll Back - Single Mix,0.498,0.467,7.0,-8.325,83.046,4.0
38648,Ode To Oi,0.923,0.842,11.0,-2.37,127.98,4.0
38649,Draggin' the Line,0.68,0.519,1.0,-11.437,114.533,4.0
38650,You Say I'm in Love,0.617,0.289,6.0,-16.631,140.082,4.0
38651,Green Utopia,0.642,0.81,2.0,-4.561,137.009,4.0
38652,Lo/Hi,0.606,0.679,2.0,-7.445,122.016,4.0
38653,"Spooky - Recorded at RAK Studios, London",0.774,0.548,9.0,-10.189,114.982,4.0
38654,Cleric Girl,0.484,0.906,7.0,-1.33,94.941,4.0
38655,Loser,0.575,0.807,7.0,-5.51,134.125,4.0
38656,stevie,0.546,0.855,7.0,-4.934,131.989,4.0
38657,I Need To Be Your Only,0.457,0.87,10.0,-6.002,149.943,4.0
38658,Typhoons,0.601,0.723,8.0,-4.364,114.991,4.0
38659,Arrowhead,0.38,0.866,1.0,-8.542,99.269,4.0
38660,愚か者たち,0.347,0.938,8.0,-2.43,175.959,4.0
38661,"Shins Up, Tins Up",0.62,0.93,2.0,-4.267,105.277,4.0
38662,Take It Or Leave It,0.429,0.924,2.0,-6.131,154.104,4.0
38663,Knives on Both Sides,0.323,0.939,2.0,-5.271,159.391,4.0
38664,Robot House,0.232,0.935,9.0,-1.41,113.554,1.0
38665,Addicted to Debt,0.328,0.952,9.0,-8.132,113.042,4.0
38666,Pay - Hoosier Hysteria,0.524,0.955,10.0,-8.4,182.017,4.0
38667,Too Much About You,0.525,0.734,8.0,-5.843,110.007,4.0
38668,Out of Jail,0.421,0.961,9.0,-4.445,114.411,4.0
38669,Prism,0.444,0.734,2.0,-5.019,149.973,4.0
38670,Love Shy (ARNXT016) [Armada Classic],0.775,0.855,2.0,-5.87,124.912,4.0
38671,Red Wine,0.41,0.653,9.0,-6.503,96.43,3.0
38672,Silver Bullet,0.332,0.989,9.0,-4.031,185.696,4.0
38673,Bring It Back - Benny Page Remix,0.649,0.904,1.0,-4.559,172.047,4.0
38675,The Golden Sky,0.284,0.18,9.0,-17.289,176.745,4.0
38676,Feel Bad Songs,0.427,0.915,6.0,-6.563,172.938,4.0
38677,Falling Down (feat. Hak Baker),0.783,0.757,0.0,-5.693,100.017,4.0
38678,Tired of Being Bad,0.42,0.658,0.0,-7.196,100.142,4.0
38679,It's Gonna Go Away,0.506,0.74,9.0,-7.773,126.143,4.0
38680,The End Has No End,0.531,0.66,1.0,-3.725,136.027,4.0
38681,The Arrogance Of The Drunk Pedestrian,0.304,0.599,2.0,-6.221,95.594,4.0
38682,Pretend I'm Gay,0.392,0.716,6.0,-6.907,79.284,4.0
38683,White Lady Funerals,0.164,0.958,2.0,-5.569,183.359,4.0
38684,Aeroplane,0.432,0.985,4.0,-3.443,155.25,4.0
38685,All I Want For Christmas Is You,0.237,0.894,2.0,-4.563,151.478,4.0
38686,Get up Morning,0.421,0.958,2.0,-5.125,80.563,4.0
38687,I Hate You But You Gotta Stay (On Christmas Day),0.243,0.942,0.0,-3.93,168.198,4.0
38689,I Can't Feel My Face,0.252,0.946,2.0,-3.674,167.136,4.0
38692,Sorgen (med Titiyo),0.479,0.763,7.0,-6.873,121.172,4.0
38695,Unlucky,0.518,0.507,8.0,-7.508,147.884,4.0
38696,Recently Played,0.57,0.334,5.0,-11.046,112.015,3.0
38697,What a Pleasure,0.523,0.938,2.0,-4.362,152.009,4.0
38698,Radiovoice,0.502,0.434,1.0,-10.845,131.206,4.0
38699,Wallflower - Lane 8 Remix,0.625,0.861,11.0,-8.11,124.006,4.0
38700,High,0.545,0.434,10.0,-8.326,139.828,4.0
38701,505 - Live,0.343,0.724,0.0,-9.384,139.451,4.0
38702,Groove La Afrika - Extended Mix,0.916,0.8,7.0,-5.374,126.997,4.0
38703,Home,0.743,0.547,2.0,-8.326,100.024,4.0
38704,Tungs,0.565,0.618,1.0,-11.316,106.337,4.0
38705,He Who Runs With The Flock Inevitably Follows Asses,0.632,0.471,1.0,-9.573,94.006,4.0
38706,The Clown,0.682,0.595,9.0,-7.967,119.997,4.0
38707,Agoraphobia,0.579,0.942,4.0,-6.88,120.059,4.0
38708,Catapult,0.483,0.937,9.0,-7.832,150.998,4.0
38709,Blue Veins,0.373,0.434,4.0,-9.361,130.702,3.0
38710,Don't Mug Yourself - Video Edit,0.825,0.56,1.0,-7.343,90.021,4.0
38711,Like You Used To,0.696,0.459,5.0,-10.573,120.041,4.0
38712,Doing It To Death,0.637,0.686,9.0,-8.03,132.992,4.0
38713,Cunt,0.304,0.565,7.0,-10.116,110.953,4.0
38714,Coleen feat. The Dap-Kings Horns,0.687,0.69,5.0,-4.96,83.019,4.0
38715,L.S.F.,0.617,0.754,9.0,-7.395,105.282,4.0
38716,Try As You May,0.441,0.758,2.0,-6.69,149.919,4.0
38717,Want,0.339,0.962,2.0,-5.355,168.128,4.0
38718,You're the One I Love - C & J Mix,0.771,0.816,10.0,-3.028,97.596,4.0
38719,New York City Cops,0.522,0.853,0.0,-7.66,107.943,4.0
38720,Oulala,0.394,0.708,9.0,-5.401,81.922,4.0
38721,You and I,0.455,0.821,9.0,-6.373,118.018,4.0
38722,Tremmors,0.308,0.721,2.0,-6.601,83.654,4.0
38723,I'll Be Gone,0.386,0.995,9.0,-5.145,154.49,4.0
38724,Rayguns,0.396,0.891,4.0,-5.888,95.551,4.0
38725,I Feel Therefore I Am,0.42,0.916,10.0,-5.994,131.74,4.0
38726,I Won't Say Nothin,0.253,0.98,2.0,-7.44,139.55,4.0
38727,Salute Your Solution,0.266,0.946,9.0,-2.855,168.465,4.0
38728,25,0.191,0.928,1.0,-3.051,156.139,4.0
38729,Baby Don't Do It,0.518,0.645,11.0,-5.973,132.93,4.0
38730,I Thought We Knew Each Other,0.291,0.919,8.0,-4.967,165.93,4.0
38731,Suffer the Joy,0.151,0.841,9.0,-6.672,81.774,4.0
38732,Psychotic Reaction,0.358,0.753,11.0,-6.641,164.896,4.0
38733,Needle Trade Off,0.36,0.963,5.0,-4.164,92.21,4.0
38734,Little Monster,0.454,0.882,5.0,-4.251,95.999,4.0
38735,Underneath Our Palms,0.4,0.788,2.0,-4.597,120.228,4.0
38736,"Mary, Don’t Go",0.541,0.842,0.0,-3.479,120.987,4.0
38737,Rock & Roll Nurse,0.445,0.868,6.0,-6.741,106.112,4.0
38738,Overflowing Cup,0.285,0.539,7.0,-8.359,137.83,4.0
38739,Kind of a Drag,0.298,0.634,7.0,-9.309,138.693,4.0
38740,Calgary Girls,0.398,0.746,7.0,-5.161,132.028,4.0
38741,"Blood, Blood, Blood",0.284,0.882,2.0,-4.966,108.666,4.0
38742,I Want Friends,0.284,0.835,7.0,-4.596,150.921,4.0
38743,Plastic Bomb,0.186,0.995,5.0,-4.54,168.235,4.0
38745,Girl,0.359,0.603,8.0,-11.608,101.645,4.0
38746,Grand New Spin,0.475,0.336,9.0,-10.475,80.076,4.0
38747,Evil Twin,0.479,0.752,4.0,-4.99,175.997,4.0
38748,On The Street,0.522,0.753,6.0,-9.301,117.128,4.0
38749,Brianstorm - Live,0.291,0.934,0.0,-8.238,80.602,4.0
38750,cloud castle,0.556,0.563,0.0,-6.731,83.9,4.0
38751,Windows,0.526,0.634,5.0,-7.805,82.652,4.0
38752,Piano Loco - Radio Edit,0.715,0.857,6.0,-4.984,133.027,4.0
38753,Please Don't Slow Me Down,0.338,0.911,2.0,-3.514,185.588,4.0
38754,Powerslide,0.445,0.889,7.0,-4.934,175.414,4.0
38755,Black and Red,0.368,0.921,8.0,-4.897,119.113,3.0
38756,All Pinned Up,0.255,0.612,10.0,-9.541,79.302,4.0
38757,Troopa,0.681,0.526,5.0,-10.856,128.077,4.0
38758,Swimming,0.434,0.984,1.0,-4.352,160.008,4.0
38759,Carver,0.146,0.922,4.0,-4.529,201.212,4.0
38760,You Wanna Die,0.339,0.985,6.0,-3.382,102.785,4.0
38761,Urban Cowboy,0.584,0.685,9.0,-7.45,133.051,4.0
38762,Pepsi/Coke Suicide,0.422,0.419,0.0,-9.049,79.883,4.0
38763,Mud,0.589,0.895,9.0,-6.912,105.162,4.0
38764,Something New,0.629,0.597,11.0,-10.571,87.847,4.0
38765,Young Men Dead,0.46,0.74,2.0,-5.849,129.611,4.0
38766,Knights of Erotica,0.286,0.92,5.0,-7.271,167.678,4.0
38767,Tired of This Shit,0.176,0.968,11.0,-2.735,178.167,4.0
38768,Suffocation Blues,0.282,0.843,11.0,-6.002,175.798,4.0
38769,Let it Be Known,0.344,0.633,8.0,-6.492,121.714,4.0
38770,Crawl,0.576,0.645,9.0,-4.608,111.525,3.0
38771,Lights Out,0.501,0.824,0.0,-7.25,89.972,4.0
38772,Plans For You,0.293,0.962,2.0,-4.937,111.276,4.0
38773,My Hero,0.424,0.857,1.0,-5.158,173.952,4.0
38774,Truth or Dare,0.541,0.987,3.0,-0.918,105.152,4.0
38775,Idiocracy,0.266,0.952,2.0,-4.154,104.297,4.0
38776,You Wouldn't Believe,0.575,0.885,0.0,-5.84,125.996,4.0
38777,Lazaretto,0.381,0.838,6.0,-6.562,118.214,4.0
38778,Dirty Water,0.277,0.419,10.0,-7.058,97.813,4.0
38779,Liars,0.672,0.729,7.0,-5.617,117.98,4.0
38780,"Wait Here, Wait for You",0.241,0.972,0.0,-3.392,192.013,4.0
38781,Bullshit,0.499,0.967,11.0,-6.476,139.002,4.0
38782,Come See Me,0.215,0.879,9.0,-6.462,170.265,4.0
38783,Knights Forever,0.234,0.772,2.0,-5.426,170.372,4.0
38784,Hangin' at Caltex,0.168,0.942,2.0,0.632,172.527,4.0
38785,A Christmas Duel,0.336,0.803,0.0,-5.048,142.684,4.0
38786,Up and Down,0.486,0.961,9.0,-2.596,135.024,4.0
38787,Steve Don't Party No More,0.363,0.919,4.0,-4.094,106.501,4.0
38788,Time for Heroes,0.344,0.925,2.0,-4.157,152.395,4.0
38789,Depress,0.298,0.918,9.0,-4.377,159.431,4.0
38790,I Wanna Be Your Dog - 2019 Remaster,0.523,0.941,4.0,-4.444,120.67,4.0
38791,Last Ciggie,0.521,0.856,6.0,-7.409,113.964,4.0
38792,"Get High, See Mice",0.394,0.729,8.0,-3.724,115.676,4.0
38793,Apples and Bananas,0.444,0.659,9.0,-8.201,160.732,4.0
38794,Cinema,0.46,0.721,2.0,-7.347,84.426,4.0
38795,River Styx,0.539,0.904,0.0,-3.146,120.096,4.0
38796,Crystal Blue Persuasion,0.621,0.341,9.0,-11.447,98.554,4.0
38798,Swimming,0.435,0.404,4.0,-13.252,154.959,3.0
38799,Start Again,0.807,0.563,9.0,-6.07,118.991,3.0
38800,Oh No (Sentimental Things) - Radio Edit,0.868,0.718,1.0,-5.724,131.626,4.0
38801,Apple Blossom,0.537,0.454,9.0,-7.896,128.193,4.0
38802,All My Own Stunts,0.511,0.943,2.0,-4.934,127.283,4.0
38803,Comfort Zone,0.558,0.782,1.0,-4.231,132.642,4.0
38804,R.I.P. House Shows,0.581,0.742,2.0,-6.747,82.965,4.0
38805,If I Am Only My Thoughts,0.486,0.543,10.0,-5.826,189.534,4.0
38806,Surfin' Bird,0.587,0.968,11.0,-9.393,99.231,4.0
38807,I Am Nobody,0.386,0.852,10.0,-5.276,129.032,4.0
38808,Another Weekend,0.383,0.513,6.0,-5.377,108.536,4.0
38809,Can't Play Dead,0.603,0.82,4.0,-6.145,103.907,4.0
38810,You're in Love with a Psycho,0.721,0.805,11.0,-5.049,120.009,4.0
38811,Meet Me in the Bathroom,0.427,0.941,7.0,-3.973,139.956,4.0
38812,Tried My Best,0.347,0.871,9.0,-10.133,162.789,4.0
38813,Space Rinse,0.141,0.93,2.0,-5.571,171.567,4.0
38814,Pissed On,0.268,0.909,9.0,-4.284,156.24,4.0
38815,Made up Song,0.335,0.905,6.0,-6.615,113.911,4.0
38816,How Long,0.362,0.462,7.0,-11.32,112.811,4.0
38817,Locals Only,0.637,0.833,2.0,-4.429,145.937,4.0
38818,Quantum Entenmann's,0.547,0.784,11.0,-9.338,130.481,4.0
38819,Diana,0.424,0.713,5.0,-5.287,133.282,4.0
38820,Abando,0.705,0.448,10.0,-9.223,128.059,4.0
38821,Recommence à zéro,0.521,0.87,8.0,-5.657,73.487,4.0
38822,Length of Pipe,0.481,0.953,2.0,-3.449,146.351,4.0
38823,She Devil (Shout It out Loud!),0.458,0.909,0.0,-5.005,142.015,4.0
38824,Into a Dream,0.308,0.771,11.0,-6.873,140.334,4.0
38825,Your Touch,0.532,0.768,4.0,-8.698,116.026,4.0
38827,It Kills Me To Have To Be Alive,0.421,0.435,8.0,-5.219,113.86,4.0
38828,God Is Dead (Meet The Kids),0.445,0.834,8.0,-4.792,125.482,4.0
38829,Roundhouse,0.371,0.991,11.0,-3.137,133.6,4.0
38830,Most Hated Girl,0.364,0.962,0.0,-2.526,157.4,4.0
38831,Sultans of Swing,0.293,0.965,2.0,-3.892,90.167,4.0
38832,My Only Friend,0.558,0.891,9.0,-3.215,129.951,4.0
38833,Why,0.31,0.805,0.0,-4.486,101.936,4.0
38834,Hot Potato,0.373,0.801,0.0,-6.392,172.274,4.0
38835,I'm This Far Away (From Being The Worst Person You've Ever Met),0.293,0.96,11.0,-3.762,105.272,4.0
38836,The End Of The World,0.66,0.742,11.0,-4.58,132.047,4.0
38837,Run With the Dogs,0.577,0.891,11.0,-6.274,94.498,4.0
38838,Don't Waste Your Anger,0.252,0.825,11.0,-5.023,125.021,4.0
38839,My Bullshit,0.563,0.879,11.0,-4.882,130.016,4.0
38840,This Perfect Day - 2004 Remaster,0.202,0.893,9.0,-4.599,160.703,4.0
38841,Souls Without Maps,0.629,0.601,2.0,-8.956,148.525,4.0
38842,Messin' With The Kid - 2004 Remaster,0.232,0.804,0.0,-6.342,138.536,4.0
38843,Trolls - Teil 2,0.654,0.433,9.0,-10.617,104.165,4.0
38844,Baby,0.621,0.252,2.0,-14.359,92.586,4.0
38845,Tennis,0.619,0.701,9.0,-11.653,100.101,4.0
38846,You're Not Pretty but You Got It Goin' On,0.283,0.872,4.0,-6.545,160.524,4.0
38847,Ready To Go,0.432,0.88,11.0,-7.388,178.032,4.0
38848,Passed Tense,0.681,0.826,8.0,-6.72,123.996,4.0
38849,Plastic Tramp,0.361,0.87,7.0,-4.527,175.133,4.0
38850,Poison,0.283,0.603,5.0,-11.205,174.541,4.0
38851,Set In Stone,0.619,0.357,2.0,-11.976,120.018,4.0
38852,E.M.P.,0.255,0.977,11.0,-1.87,108.335,4.0
38853,Big Toe,0.51,0.766,4.0,-5.814,132.162,4.0
38854,Come on Over,0.505,0.906,7.0,-5.127,107.855,4.0
38855,In This State,0.308,0.928,5.0,-4.072,162.08,4.0
38856,Pressure,0.325,0.682,11.0,-5.554,175.417,4.0
38857,Consolation Prize,0.467,0.851,11.0,-5.797,159.93,4.0
38858,I Bet You Look Good On The Dancefloor,0.538,0.966,6.0,-3.621,103.172,4.0
38859,Reachin' - Brotherhood Mix,0.724,0.913,0.0,-6.313,120.873,4.0
38860,I Wanna Be Your Dog,0.527,0.871,4.0,-8.708,120.722,4.0
38861,Clothes Line,0.6,0.689,7.0,-5.126,129.976,4.0
38862,Surry Hills,0.42,0.649,11.0,-12.494,149.848,4.0
38863,Too Old,0.566,0.86,2.0,-7.273,133.956,4.0
38864,Loveless,0.359,0.706,4.0,-4.236,86.005,4.0
38865,Flowers,0.202,0.939,5.0,-5.83,81.78,5.0
38866,"Yes Sir, I Can Boogie",0.58,0.819,1.0,-7.485,120.019,4.0
38867,Nothing Ever,0.531,0.96,7.0,-6.42,98.982,4.0
38868,1969,0.575,0.4,3.0,-7.674,110.199,4.0
38869,Don't Give It Up Now,0.465,0.901,10.0,-6.02,154.932,4.0
38870,My Dad Is the B.T.K.,0.52,0.951,11.0,-5.118,108.086,4.0
38871,"Young Lady, You're Scaring Me",0.371,0.921,9.0,-5.533,109.675,4.0
38872,Stinking Rich,0.446,0.765,9.0,-7.322,128.136,4.0
38873,Neon Cowboy,0.423,0.956,7.0,-3.549,155.002,4.0
38874,Just Talking,0.638,0.894,9.0,-4.922,140.052,4.0
38875,Cherry Brother,0.544,0.868,4.0,-7.612,151.097,4.0
38876,Hammerless Nail,0.266,0.968,10.0,-6.255,111.652,4.0
38877,Tender People,0.641,0.844,1.0,-6.542,96.298,4.0
38878,Trust Me Billy,0.392,0.665,5.0,-7.822,146.53,4.0
38879,Never Again,0.176,0.753,0.0,-5.754,102.101,4.0
38880,Arthur,0.378,0.763,9.0,-5.626,139.674,4.0
38881,Vägen hem,0.465,0.402,9.0,-8.386,109.993,3.0
38882,Better Find Out,0.417,0.981,9.0,-3.58,99.253,4.0
38883,Stuck on You,0.475,0.932,2.0,-3.588,147.94,4.0
38884,Time Bomb,0.442,0.8,4.0,2.574,118.053,4.0
38885,Underdog - Radio Edit,0.533,0.881,5.0,-5.588,100.986,4.0
38886,All The Roads,0.542,0.321,2.0,-10.701,112.462,4.0
38887,Not A Day Goes By,0.381,0.957,0.0,-10.95,149.085,4.0
38888,My Bike,0.423,0.92,2.0,-4.251,95.223,4.0
38889,Lifespan (I Hope It's Long),0.497,0.799,0.0,-13.504,101.413,4.0
38890,Meat Step Lively,0.431,0.871,0.0,-6.846,137.895,4.0
38891,Alex Is The Man,0.541,0.775,9.0,-8.183,99.624,4.0
38892,Johnny's Got a Gun,0.508,0.769,9.0,-6.922,143.432,4.0
38893,Got The Power,0.46,0.882,1.0,-4.91,143.926,4.0
38894,Afterglow,0.342,0.277,5.0,-12.568,139.951,4.0
38895,HML,0.636,0.646,6.0,-12.22,130.002,4.0
38896,Oh Susan,0.781,0.443,3.0,-11.118,90.03,4.0
38897,Lipstick,0.472,0.832,3.0,-3.278,134.957,4.0
38898,Obvs,0.652,0.392,5.0,-12.603,76.03,4.0
38899,Suddenly,0.651,0.465,4.0,-7.538,107.75,4.0
38900,Untroubled,0.77,0.891,7.0,-8.795,125.003,4.0
38901,Blue Honey,0.44,0.579,6.0,-13.841,159.921,4.0
38902,Scandalous - StarGate Radio Mix,0.749,0.684,0.0,-3.469,99.995,4.0
38904,Crying Lightning - Live,0.329,0.867,9.0,-7.588,104.671,4.0
38905,Going Down South,0.475,0.762,11.0,-7.452,113.682,4.0
38906,Happy,0.51,0.805,6.0,-6.475,171.957,4.0
38907,Niebla,0.478,0.95,7.0,-6.205,122.578,4.0
38908,There Is An End,0.704,0.381,6.0,-11.984,107.074,4.0
38909,M.P.S.,0.2,0.982,11.0,-4.143,175.79,4.0
38910,You Talk Way Too Much,0.304,0.971,4.0,-3.226,127.856,4.0
38911,Drifter,0.237,0.98,2.0,-5.674,190.074,4.0
38912,Ball and Biscuit,0.506,0.655,9.0,-7.21,77.406,4.0
38913,月光,0.325,0.876,6.0,-3.764,178.987,4.0
38914,River,0.396,0.601,1.0,-11.623,85.619,4.0
38915,ずっとグルーピー,0.621,0.915,8.0,-5.198,109.979,4.0
38916,Shores,0.33,0.157,4.0,-9.526,125.23,3.0
38917,Change My Ways,0.233,0.818,2.0,-10.238,164.429,4.0
38918,Hard Ticket,0.366,0.816,4.0,-3.34,95.51,4.0
38919,No Rave,0.462,0.821,0.0,-5.309,124.979,4.0
38920,Conflicting,0.628,0.553,2.0,-7.419,114.981,4.0
38921,Back to You,0.372,0.933,1.0,-3.391,165.36,4.0
38922,Two-Timing Touch and Broken Bones,0.342,0.992,11.0,-3.251,165.23,4.0
38923,Bending at the Knee,0.226,0.93,0.0,-3.538,129.854,4.0
38924,Goodbye Kiss,0.615,0.836,7.0,-4.648,123.005,4.0
38925,Mountains,0.323,0.329,3.0,-10.273,133.018,3.0
38926,Cut You Deep,0.563,0.93,2.0,-6.755,123.966,4.0
38927,Uncle Jill,0.321,0.722,10.0,-9.008,134.479,4.0
38928,Creatures,0.121,0.875,11.0,-4.037,182.597,4.0
38929,Excuse Me,0.313,0.908,1.0,-5.062,184.135,4.0
38930,Slow & Easy,0.594,0.481,7.0,-8.246,114.161,4.0
38931,Mama,0.354,0.62,4.0,-5.898,136.82,4.0
38932,Hrsb - Audiotree Live Version,0.374,0.921,11.0,-6.918,138.795,4.0
38933,Cum In The Street,0.456,0.982,11.0,-4.269,108.568,4.0
38934,The One That Let Me Go,0.725,0.451,5.0,-9.194,156.035,4.0
38935,Kind of a Drag,0.26,0.506,7.0,-15.18,139.019,4.0
38936,There Will Be Nights When I'm Lonely,0.376,0.672,0.0,-7.677,126.843,3.0
38937,Rat Face,0.367,0.973,1.0,-2.623,198.302,4.0
38938,I'm Queen,0.332,0.831,5.0,-9.185,129.179,4.0
38939,Snakes Crawl,0.286,0.426,0.0,-5.753,143.455,4.0
38940,Hate to Say I Told You So (Live) [Radio Edit],0.371,0.935,2.0,-6.006,138.458,4.0
38941,Bad News Travels Fast,0.458,0.859,7.0,-4.86,82.244,4.0
38942,Private Affair - 2004 Remaster,0.255,0.955,4.0,-4.835,188.441,4.0
38943,Trolls - Teil 3,0.691,0.32,2.0,-12.514,80.449,3.0
38944,The Upper East,0.498,0.508,2.0,-7.262,77.583,4.0
38945,Today,0.742,0.389,9.0,-15.881,115.045,4.0
38946,"What Is Love? Tell Me, Is It Easy?",0.801,0.41,7.0,-12.359,125.133,4.0
